creado,texto_es,texto_en,polaridad,valor_polaridad,ubicacion_usuario,terminos_2, terminos_3
2019-08-22 04:23:23,todo que? perp si no se ha hecho nada... lo malo es que no hay que evaluar compare con y verá que para trabajar un día cuenta no se digan 100,all that but if nothing has been done the bad thing is that you dont have to evaluate compare with and see that to work an account do not say 100,negativo,-0.6999999999999998,Cuenca Ecuador,todo_que que_perp perp_si si_no no_se se_ha ha_hecho hecho_nada nada_lo lo_malo malo_es es_que que_no no_hay hay_que que_evaluar evaluar_compare compare_con con_y y_ver ver_que que_para para_trabajar trabajar_un un_da da_cuenta cuenta_no no_se se_digan digan_100,todo_que_perp que_perp_si perp_si_no si_no_se no_se_ha se_ha_hecho ha_hecho_nada hecho_nada_lo nada_lo_malo lo_malo_es malo_es_que es_que_no que_no_hay no_hay_que hay_que_evaluar que_evaluar_compare evaluar_compare_con compare_con_y con_y_ver y_ver_que ver_que_para que_para_trabajar para_trabajar_un trabajar_un_da un_da_cuenta da_cuenta_no cuenta_no_se no_se_digan se_digan_100
2019-08-22 03:56:48,el alcalde dialoga con la prensa cuencana. 100sobre100,the mayor talks with the 100 press on 100,neutral,0.0,Cuenca  Ecuador,el_alcalde alcalde_dialoga dialoga_con con_la la_prensa prensa_cuencana cuencana_100sobre100,el_alcalde_dialoga alcalde_dialoga_con dialoga_con_la con_la_prensa la_prensa_cuencana prensa_cuencana_100sobre100
2019-08-22 03:54:19,esta también es la otra realdiad.,this is also the other reality,negativo,-0.125,Cuenca Ecuador,esta_tambin tambin_es es_la la_otra otra_realdiad,esta_tambin_es tambin_es_la es_la_otra la_otra_realdiad
2019-08-22 03:23:17,les invitamos a ver la entrevista en vivo del 100sobre100 100dias100realidades,we invite you to watch the live interview of 100 over 100 100 days 100 realities,positivo,0.13636363636363635,CuencaEcuador,les_invitamos invitamos_a a_ver ver_la la_entrevista entrevista_en en_vivo vivo_del del_100sobre100 100sobre100_100dias100realidades,les_invitamos_a invitamos_a_ver a_ver_la ver_la_entrevista la_entrevista_en entrevista_en_vivo en_vivo_del vivo_del_100sobre100 del_100sobre100_100dias100realidades
2019-08-22 03:22:57,en el acuerdo pongan 2019 no 2018,in the agreement put 2019 not 2018,neutral,0.0,Cuenca,en_el el_acuerdo acuerdo_pongan pongan_2019 2019_no no_2018,en_el_acuerdo el_acuerdo_pongan acuerdo_pongan_2019 pongan_2019_no 2019_no_2018
2019-08-22 03:20:31,cuenca: en vivo la entrevista del alcalde con la prensa local. 100días 100sobre100 100realidades,basin live the interview of the mayor with the local press 100das 100sobre100 100realidades,positivo,0.06818181818181818,Cuenca Ecuador,cuenca_en en_vivo vivo_la la_entrevista entrevista_del del_alcalde alcalde_con con_la la_prensa prensa_local local_100das 100das_100sobre100 100sobre100_100realidades,cuenca_en_vivo en_vivo_la vivo_la_entrevista la_entrevista_del entrevista_del_alcalde del_alcalde_con alcalde_con_la con_la_prensa la_prensa_local prensa_local_100das local_100das_100sobre100 100das_100sobre100_100realidades
2019-08-22 03:19:53,me llama y le explico le hago el análisis mucha tela para cortar y escribir.. por interno si desea me pide mi teléfono slds cordiales,He calls me and I explain I do the analysis a lot of cloth to cut and write internally if you want to ask me for my cordial slds phone,neutral,0.0,CUENCA ECUADOR,me_llama llama_y y_le le_explico explico_le le_hago hago_el el_anlisis anlisis_mucha mucha_tela tela_para para_cortar cortar_y y_escribir escribir_por por_interno interno_si si_desea desea_me me_pide pide_mi mi_telfono telfono_slds slds_cordiales,me_llama_y llama_y_le y_le_explico le_explico_le explico_le_hago le_hago_el hago_el_anlisis el_anlisis_mucha anlisis_mucha_tela mucha_tela_para tela_para_cortar para_cortar_y cortar_y_escribir y_escribir_por escribir_por_interno por_interno_si interno_si_desea si_desea_me desea_me_pide me_pide_mi pide_mi_telfono mi_telfono_slds telfono_slds_cordiales
2019-08-22 03:19:46,producción???empleo??? seguridad??? salud??? educación??? vialidad???,production employment safety health education road,neutral,0.0,,produccinempleo_seguridad seguridad_salud salud_educacin educacin_vialidad,produccinempleo_seguridad_salud seguridad_salud_educacin salud_educacin_vialidad
2019-08-22 03:06:38,disculp sr. alcalde c escucha entr pasillos d la alcaldía etapa y dmás instituciones municipales q c está sacando exceso d personal q m parece correcto. pero c debería no contratar más gent o si no d q ahorro hablamos. gracias por la aclaración.,excuse me mr mayor c listen in the hallways d the mayor stage and dms municipal institutions q c is removing excess d staff q m seems correct but c should not hire more people or if not d q savings we talk thank you for the clarification,positivo,0.225,Cuenca Ecuador,disculp_sr sr_alcalde alcalde_c c_escucha escucha_entr entr_pasillos pasillos_d d_la la_alcalda alcalda_etapa etapa_y y_dms dms_instituciones instituciones_municipales municipales_q q_c c_est est_sacando sacando_exceso exceso_d d_personal personal_q q_m m_parece parece_correcto correcto_pero pero_c c_debera debera_no no_contratar contratar_ms ms_gent gent_o o_si si_no no_d d_q q_ahorro ahorro_hablamos hablamos_gracias gracias_por por_la la_aclaracin,disculp_sr_alcalde sr_alcalde_c alcalde_c_escucha c_escucha_entr escucha_entr_pasillos entr_pasillos_d pasillos_d_la d_la_alcalda la_alcalda_etapa alcalda_etapa_y etapa_y_dms y_dms_instituciones dms_instituciones_municipales instituciones_municipales_q municipales_q_c q_c_est c_est_sacando est_sacando_exceso sacando_exceso_d exceso_d_personal d_personal_q personal_q_m q_m_parece m_parece_correcto parece_correcto_pero correcto_pero_c pero_c_debera c_debera_no debera_no_contratar no_contratar_ms contratar_ms_gent ms_gent_o gent_o_si o_si_no si_no_d no_d_q d_q_ahorro q_ahorro_hablamos ahorro_hablamos_gracias hablamos_gracias_por gracias_por_la por_la_aclaracin
2019-08-22 03:04:50,100sobre100 100dias100realidades una ciudad que en el ecuador es un ejemplo,100sobre100 100days100realities a city that in Ecuador is an example,neutral,0.0,Canar Ecuador,100sobre100_100dias100realidades 100dias100realidades_una una_ciudad ciudad_que que_en en_el el_ecuador ecuador_es es_un un_ejemplo,100sobre100_100dias100realidades_una 100dias100realidades_una_ciudad una_ciudad_que ciudad_que_en que_en_el en_el_ecuador el_ecuador_es ecuador_es_un es_un_ejemplo
2019-08-22 03:01:19,100sobre100 👌que nada lo detenga siga mostrando transparencia 100dias100realidades,100 over 100 that nothing stops you continue to show transparency 100days100realities,neutral,0.0,,100sobre100_que que_nada nada_lo lo_detenga detenga_siga siga_mostrando mostrando_transparencia transparencia_100dias100realidades,100sobre100_que_nada que_nada_lo nada_lo_detenga lo_detenga_siga detenga_siga_mostrando siga_mostrando_transparencia mostrando_transparencia_100dias100realidades
2019-08-22 02:57:44,cuenca: el alcalde en un análisis de sus 100 primeros días de gestión. en vivo por la señal de ciudad 101.7 fm.,the mayor basins in an analysis of his first 100 days of live management by the city seal 1017 fm,positivo,0.19318181818181818,Cuenca Ecuador,cuenca_el el_alcalde alcalde_en en_un un_anlisis anlisis_de de_sus sus_100 100_primeros primeros_das das_de de_gestin gestin_en en_vivo vivo_por por_la la_seal seal_de de_ciudad ciudad_1017 1017_fm,cuenca_el_alcalde el_alcalde_en alcalde_en_un en_un_anlisis un_anlisis_de anlisis_de_sus de_sus_100 sus_100_primeros 100_primeros_das primeros_das_de das_de_gestin de_gestin_en gestin_en_vivo en_vivo_por vivo_por_la por_la_seal la_seal_de seal_de_ciudad de_ciudad_1017 ciudad_1017_fm
2019-08-22 02:56:53,cuenca tiene un nuevo horizonte. el trabajo empieza y ya hay logros. la nueva visión que cambia para bien la ciudad. el liderazgo de se nota. 100sobre100 100días100realidades,Cuenca has a new horizon the work begins and there are already achievements the new vision that changes the city for good the leadership of 100 is noted over 100 100 100 realities,positivo,0.3242424242424242,Cuenca Ecuador,cuenca_tiene tiene_un un_nuevo nuevo_horizonte horizonte_el el_trabajo trabajo_empieza empieza_y y_ya ya_hay hay_logros logros_la la_nueva nueva_visin visin_que que_cambia cambia_para para_bien bien_la la_ciudad ciudad_el el_liderazgo liderazgo_de de_se se_nota nota_100sobre100 100sobre100_100das100realidades,cuenca_tiene_un tiene_un_nuevo un_nuevo_horizonte nuevo_horizonte_el horizonte_el_trabajo el_trabajo_empieza trabajo_empieza_y empieza_y_ya y_ya_hay ya_hay_logros hay_logros_la logros_la_nueva la_nueva_visin nueva_visin_que visin_que_cambia que_cambia_para cambia_para_bien para_bien_la bien_la_ciudad la_ciudad_el ciudad_el_liderazgo el_liderazgo_de liderazgo_de_se de_se_nota se_nota_100sobre100 nota_100sobre100_100das100realidades
2019-08-22 02:52:52,explica la necesidad de tener un mercado mayorista para la ciudad que sea de uso exclusivo para los comerciantes mayorístas.,explains the need to have a wholesale market for the city that is exclusively for wholesale traders,neutral,0.0,,explica_la la_necesidad necesidad_de de_tener tener_un un_mercado mercado_mayorista mayorista_para para_la la_ciudad ciudad_que que_sea sea_de de_uso uso_exclusivo exclusivo_para para_los los_comerciantes comerciantes_mayorstas,explica_la_necesidad la_necesidad_de necesidad_de_tener de_tener_un tener_un_mercado un_mercado_mayorista mercado_mayorista_para mayorista_para_la para_la_ciudad la_ciudad_que ciudad_que_sea que_sea_de sea_de_uso de_uso_exclusivo uso_exclusivo_para exclusivo_para_los para_los_comerciantes los_comerciantes_mayorstas
2019-08-22 02:51:56,periodistas reconocidos de cuenca entre ellos entrevistan al  sobre los primeros 100 días de su gestión. 100sobre100,recognized journalists from the basin among them interview the envelope of the first 100 days of their management 100 over 100,positivo,0.25,Cuenca Ecuador,periodistas_reconocidos reconocidos_de de_cuenca cuenca_entre entre_ellos ellos_entrevistan entrevistan_al al_sobre sobre_los los_primeros primeros_100 100_das das_de de_su su_gestin gestin_100sobre100,periodistas_reconocidos_de reconocidos_de_cuenca de_cuenca_entre cuenca_entre_ellos entre_ellos_entrevistan ellos_entrevistan_al entrevistan_al_sobre al_sobre_los sobre_los_primeros los_primeros_100 primeros_100_das 100_das_de das_de_su de_su_gestin su_gestin_100sobre100
2019-08-22 02:35:22,mi estimada lo que más la importa ahora al alcalde es hacer marchas para ver si sigue teniendo la misma simpatía para seguir en el poder así van hacer estos años de gobierno,My dear what matters most to the mayor now is to make marches to see if he still has the same sympathy to continue in power as these years of government are going to do,positivo,0.25,,mi_estimada estimada_lo lo_que que_ms ms_la la_importa importa_ahora ahora_al al_alcalde alcalde_es es_hacer hacer_marchas marchas_para para_ver ver_si si_sigue sigue_teniendo teniendo_la la_misma misma_simpata simpata_para para_seguir seguir_en en_el el_poder poder_as as_van van_hacer hacer_estos estos_aos aos_de de_gobierno,mi_estimada_lo estimada_lo_que lo_que_ms que_ms_la ms_la_importa la_importa_ahora importa_ahora_al ahora_al_alcalde al_alcalde_es alcalde_es_hacer es_hacer_marchas hacer_marchas_para marchas_para_ver para_ver_si ver_si_sigue si_sigue_teniendo sigue_teniendo_la teniendo_la_misma la_misma_simpata misma_simpata_para simpata_para_seguir para_seguir_en seguir_en_el en_el_poder el_poder_as poder_as_van as_van_hacer van_hacer_estos hacer_estos_aos estos_aos_de aos_de_gobierno
2019-08-22 02:34:29,que diferente un alcalde cercano livianito para dialogar claro en su actuar 100 días de hacer buena política alcalde ciudadano,how different a light nearby mayor to dialogue clearly in his actions 100 days of doing good citizen mayor policy,positivo,0.3,Cuenca Ecuador,que_diferente diferente_un un_alcalde alcalde_cercano cercano_livianito livianito_para para_dialogar dialogar_claro claro_en en_su su_actuar actuar_100 100_das das_de de_hacer hacer_buena buena_poltica poltica_alcalde alcalde_ciudadano,que_diferente_un diferente_un_alcalde un_alcalde_cercano alcalde_cercano_livianito cercano_livianito_para livianito_para_dialogar para_dialogar_claro dialogar_claro_en claro_en_su en_su_actuar su_actuar_100 actuar_100_das 100_das_de das_de_hacer de_hacer_buena hacer_buena_poltica buena_poltica_alcalde poltica_alcalde_ciudadano
2019-08-22 02:30:20,el alcalde ing. pedro palacios u. frente a la prensa en sus primeros 100 días. véanos en vivo por facebook en: cuenca ecuador azuay ciendias,the mayor ing pedro palacios u in front of the press in his first 100 days in vain live on facebook in ecuador azuay ciendias basin,positivo,0.19318181818181818,,el_alcalde alcalde_ing ing_pedro pedro_palacios palacios_u u_frente frente_a a_la la_prensa prensa_en en_sus sus_primeros primeros_100 100_das das_vanos vanos_en en_vivo vivo_por por_facebook facebook_en en_cuenca cuenca_ecuador ecuador_azuay azuay_ciendias,el_alcalde_ing alcalde_ing_pedro ing_pedro_palacios pedro_palacios_u palacios_u_frente u_frente_a frente_a_la a_la_prensa la_prensa_en prensa_en_sus en_sus_primeros sus_primeros_100 primeros_100_das 100_das_vanos das_vanos_en vanos_en_vivo en_vivo_por vivo_por_facebook por_facebook_en facebook_en_cuenca en_cuenca_ecuador cuenca_ecuador_azuay ecuador_azuay_ciendias
2019-08-22 02:28:47,100sobre100 con nuestro alcalde y esto recién empieza 💯dias💯realidades,100 out of 100 with our mayor and this just starts realities days,neutral,0.0,CUENCAECUADOR,100sobre100_con con_nuestro nuestro_alcalde alcalde_y y_esto esto_recin recin_empieza empieza_diasrealidades,100sobre100_con_nuestro con_nuestro_alcalde nuestro_alcalde_y alcalde_y_esto y_esto_recin esto_recin_empieza recin_empieza_diasrealidades
2019-08-22 02:26:16,conocer las necesidades desde el territorio marca la diferencia en una administración 100sobre100,knowing the needs from the territory makes the difference in an administration 100 over 100,neutral,0.0,Canar Ecuador,conocer_las las_necesidades necesidades_desde desde_el el_territorio territorio_marca marca_la la_diferencia diferencia_en en_una una_administracin administracin_100sobre100,conocer_las_necesidades las_necesidades_desde necesidades_desde_el desde_el_territorio el_territorio_marca territorio_marca_la marca_la_diferencia la_diferencia_en diferencia_en_una en_una_administracin una_administracin_100sobre100
2019-08-22 02:25:45,entrevista en vivo con el alcalde pedro palacios cuencaunida 100sobre100 100dias100realidades puede ver la entrevista en el enlace:,live interview with mayor pedro palacios cuencaunida 100sobre100 100days100realities you can watch the interview on the link,positivo,0.13636363636363635,,entrevista_en en_vivo vivo_con con_el el_alcalde alcalde_pedro pedro_palacios palacios_cuencaunida cuencaunida_100sobre100 100sobre100_100dias100realidades 100dias100realidades_puede puede_ver ver_la la_entrevista entrevista_en en_el el_enlace,entrevista_en_vivo en_vivo_con vivo_con_el con_el_alcalde el_alcalde_pedro alcalde_pedro_palacios pedro_palacios_cuencaunida palacios_cuencaunida_100sobre100 cuencaunida_100sobre100_100dias100realidades 100sobre100_100dias100realidades_puede 100dias100realidades_puede_ver puede_ver_la ver_la_entrevista la_entrevista_en entrevista_en_el en_el_enlace
